,Unnamed: 0,Day,Month,Cycle,Location,Fleet,Count,Fleet_label,N_Fleet_type
9399,134,12,November,2,YOW,F231,0,F231,F-231
9400,134,12,November,2,YOW,F286,1,F286,F-286
9401,134,12,November,2,YHZ,F670|F192|F546,3,F347,F-347
9402,134,12,November,2,YHZ,F295,1,F295,F-295
9403,134,12,November,2,YHZ,F690,0,F690,F-690
9404,134,12,November,2,YHZ,F855,0,F855,F-855
9405,134,12,November,2,YHZ,F630,0,F630,F-630
9406,134,12,November,2,YHZ,F231,0,F231,F-231
9407,134,12,November,2,YHZ,F286,1,F286,F-286
9408,134,12,November,2,YQB,F670|F192|F546,1,F347,F-347
9409,134,12,November,2,YQB,F295,0,F295,F-295
9410,134,12,November,2,YQB,F690,0,F690,F-690
9411,134,12,November,2,YQB,F855,0,F855,F-855
9412,134,12,November,2,YQB,F630,0,F630,F-630
9413,134,12,November,2,YQB,F231,0,F231,F-231
9414,134,12,November,2,YQB,F286,1,F286,F-286
9415,134,12,November,2,YYZ,F670|F192|F546,92,F347,F-347
9416,134,12,November,2,YYZ,F295,50,F295,F-295
9417,134,12,November,2,YYZ,F690,15,F690,F-690
9418,134,12,November,2,YYZ,F855,36,F855,F-855
9419,134,12,November,2,YYZ,F630,50,F630,F-630
9420,134,12,November,2,YYZ,F231,32,F231,F-231
9421,134,12,November,2,YYZ,F286,35,F286,F-286
9422,134,12,November,2,YVR,F670|F192|F546,36,F347,F-347
9423,134,12,November,2,YVR,F295,18,F295,F-295
9424,134,12,November,2,YVR,F690,4,F690,F-690
9425,134,12,November,2,YVR,F855,11,F855,F-855
9426,134,12,November,2,YVR,F630,17,F630,F-630
9427,134,12,November,2,YVR,F231,10,F231,F-231
9428,134,12,November,2,YVR,F286,14,F286,F-286
9429,134,12,November,2,YYC,F670|F192|F546,6,F347,F-347
9430,134,12,November,2,YYC,F295,2,F295,F-295
9431,134,12,November,2,YYC,F690,0,F690,F-690
9432,134,12,November,2,YYC,F855,2,F855,F-855
9433,134,12,November,2,YYC,F630,4,F630,F-630
9434,134,12,November,2,YYC,F231,3,F231,F-231
9435,134,12,November,2,YYC,F286,3,F286,F-286
9436,134,12,November,2,YEG,F670|F192|F546,2,F347,F-347
9437,134,12,November,2,YEG,F295,2,F295,F-295
9438,134,12,November,2,YEG,F690,0,F690,F-690
9439,134,12,November,2,YEG,F855,0,F855,F-855
9440,134,12,November,2,YEG,F630,0,F630,F-630
9441,134,12,November,2,YEG,F231,0,F231,F-231
9442,134,12,November,2,YEG,F286,1,F286,F-286
9443,134,12,November,2,YWG,F670|F192|F546,2,F347,F-347
9444,134,12,November,2,YWG,F295,1,F295,F-295
9445,134,12,November,2,YWG,F690,0,F690,F-690
9446,134,12,November,2,YWG,F855,0,F855,F-855
9447,134,12,November,2,YWG,F630,0,F630,F-630
9448,134,12,November,2,YWG,F231,0,F231,F-231
9449,134,12,November,2,YWG,F286,0,F286,F-286
9450,135,13,November,2,YUL,F670|F192|F546,40,F347,F-347
9451,135,13,November,2,YUL,F295,19,F295,F-295
9452,135,13,November,2,YUL,F690,4,F690,F-690
9453,135,13,November,2,YUL,F855,14,F855,F-855
9454,135,13,November,2,YUL,F630,22,F630,F-630
9455,135,13,November,2,YUL,F231,10,F231,F-231
9456,135,13,November,2,YUL,F286,16,F286,F-286
9457,135,13,November,2,YYT,F670|F192|F546,2,F347,F-347
9458,135,13,November,2,YYT,F295,0,F295,F-295
9459,135,13,November,2,YYT,F690,0,F690,F-690
9460,135,13,November,2,YYT,F855,0,F855,F-855
9461,135,13,November,2,YYT,F630,0,F630,F-630
9462,135,13,November,2,YYT,F231,0,F231,F-231
9463,135,13,November,2,YYT,F286,1,F286,F-286
9464,135,13,November,2,YOW,F670|F192|F546,2,F347,F-347
9465,135,13,November,2,YOW,F295,1,F295,F-295
9466,135,13,November,2,YOW,F690,0,F690,F-690
9467,135,13,November,2,YOW,F855,0,F855,F-855
9468,135,13,November,2,YOW,F630,0,F630,F-630
9469,135,13,November,2,YOW,F231,0,F231,F-231
9470,135,13,November,2,YOW,F286,1,F286,F-286
9471,135,13,November,2,YHZ,F670|F192|F546,3,F347,F-347
9472,135,13,November,2,YHZ,F295,1,F295,F-295
9473,135,13,November,2,YHZ,F690,0,F690,F-690
9474,135,13,November,2,YHZ,F855,0,F855,F-855
9475,135,13,November,2,YHZ,F630,0,F630,F-630
9476,135,13,November,2,YHZ,F231,0,F231,F-231
9477,135,13,November,2,YHZ,F286,1,F286,F-286
9478,135,13,November,2,YQB,F670|F192|F546,1,F347,F-347
9479,135,13,November,2,YQB,F295,0,F295,F-295
9480,135,13,November,2,YQB,F690,0,F690,F-690
9481,135,13,November,2,YQB,F855,0,F855,F-855
9482,135,13,November,2,YQB,F630,0,F630,F-630
9483,135,13,November,2,YQB,F231,0,F231,F-231
9484,135,13,November,2,YQB,F286,1,F286,F-286
9485,135,13,November,2,YYZ,F670|F192|F546,92,F347,F-347
9486,135,13,November,2,YYZ,F295,50,F295,F-295
9487,135,13,November,2,YYZ,F690,15,F690,F-690
9488,135,13,November,2,YYZ,F855,36,F855,F-855
9489,135,13,November,2,YYZ,F630,50,F630,F-630
9490,135,13,November,2,YYZ,F231,32,F231,F-231
9491,135,13,November,2,YYZ,F286,35,F286,F-286
9492,135,13,November,2,YVR,F670|F192|F546,36,F347,F-347
9493,135,13,November,2,YVR,F295,18,F295,F-295
9494,135,13,November,2,YVR,F690,4,F690,F-690
9495,135,13,November,2,YVR,F855,11,F855,F-855
9496,135,13,November,2,YVR,F630,17,F630,F-630
9497,135,13,November,2,YVR,F231,10,F231,F-231
9498,135,13,November,2,YVR,F286,14,F286,F-286
9499,135,13,November,2,YYC,F670|F192|F546,6,F347,F-347
9500,135,13,November,2,YYC,F295,2,F295,F-295
9501,135,13,November,2,YYC,F690,0,F690,F-690
9502,135,13,November,2,YYC,F855,2,F855,F-855
9503,135,13,November,2,YYC,F630,4,F630,F-630
9504,135,13,November,2,YYC,F231,3,F231,F-231
9505,135,13,November,2,YYC,F286,3,F286,F-286
9506,135,13,November,2,YEG,F670|F192|F546,2,F347,F-347
9507,135,13,November,2,YEG,F295,2,F295,F-295
9508,135,13,November,2,YEG,F690,0,F690,F-690
9509,135,13,November,2,YEG,F855,0,F855,F-855
9510,135,13,November,2,YEG,F630,0,F630,F-630
9511,135,13,November,2,YEG,F231,0,F231,F-231
9512,135,13,November,2,YEG,F286,1,F286,F-286
9513,135,13,November,2,YWG,F670|F192|F546,2,F347,F-347
9514,135,13,November,2,YWG,F295,1,F295,F-295
9515,135,13,November,2,YWG,F690,0,F690,F-690
9516,135,13,November,2,YWG,F855,0,F855,F-855
9517,135,13,November,2,YWG,F630,0,F630,F-630
9518,135,13,November,2,YWG,F231,0,F231,F-231
9519,135,13,November,2,YWG,F286,0,F286,F-286
9520,136,14,November,1,YUL,F670|F192|F546,40,F347,F-347
9521,136,14,November,1,YUL,F295,19,F295,F-295
9522,136,14,November,1,YUL,F690,4,F690,F-690
9523,136,14,November,1,YUL,F855,14,F855,F-855
9524,136,14,November,1,YUL,F630,22,F630,F-630
9525,136,14,November,1,YUL,F231,10,F231,F-231
9526,136,14,November,1,YUL,F286,16,F286,F-286
9527,136,14,November,1,YYT,F670|F192|F546,2,F347,F-347
9528,136,14,November,1,YYT,F295,0,F295,F-295
9529,136,14,November,1,YYT,F690,0,F690,F-690
9530,136,14,November,1,YYT,F855,0,F855,F-855
9531,136,14,November,1,YYT,F630,0,F630,F-630
9532,136,14,November,1,YYT,F231,0,F231,F-231
9533,136,14,November,1,YYT,F286,1,F286,F-286
9534,136,14,November,1,YOW,F670|F192|F546,2,F347,F-347
9535,136,14,November,1,YOW,F295,1,F295,F-295
9536,136,14,November,1,YOW,F690,0,F690,F-690
9537,136,14,November,1,YOW,F855,0,F855,F-855
9538,136,14,November,1,YOW,F630,0,F630,F-630
9539,136,14,November,1,YOW,F231,0,F231,F-231
9540,136,14,November,1,YOW,F286,1,F286,F-286
9541,136,14,November,1,YHZ,F670|F192|F546,2,F347,F-347
9542,136,14,November,1,YHZ,F295,2,F295,F-295
9543,136,14,November,1,YHZ,F690,0,F690,F-690
9544,136,14,November,1,YHZ,F855,0,F855,F-855
9545,136,14,November,1,YHZ,F630,0,F630,F-630
9546,136,14,November,1,YHZ,F231,0,F231,F-231
9547,136,14,November,1,YHZ,F286,1,F286,F-286
9548,136,14,November,1,YQB,F670|F192|F546,1,F347,F-347
9549,136,14,November,1,YQB,F295,0,F295,F-295
9550,136,14,November,1,YQB,F690,0,F690,F-690
9551,136,14,November,1,YQB,F855,0,F855,F-855
9552,136,14,November,1,YQB,F630,0,F630,F-630
9553,136,14,November,1,YQB,F231,0,F231,F-231
9554,136,14,November,1,YQB,F286,1,F286,F-286
9555,136,14,November,1,YYZ,F670|F192|F546,92,F347,F-347
9556,136,14,November,1,YYZ,F295,50,F295,F-295
9557,136,14,November,1,YYZ,F690,15,F690,F-690
9558,136,14,November,1,YYZ,F855,36,F855,F-855
9559,136,14,November,1,YYZ,F630,49,F630,F-630
9560,136,14,November,1,YYZ,F231,33,F231,F-231
9561,136,14,November,1,YYZ,F286,35,F286,F-286
9562,136,14,November,1,YVR,F670|F192|F546,36,F347,F-347
9563,136,14,November,1,YVR,F295,18,F295,F-295
9564,136,14,November,1,YVR,F690,4,F690,F-690
9565,136,14,November,1,YVR,F855,11,F855,F-855
9566,136,14,November,1,YVR,F630,17,F630,F-630
9567,136,14,November,1,YVR,F231,10,F231,F-231
9568,136,14,November,1,YVR,F286,15,F286,F-286
9569,136,14,November,1,YYC,F670|F192|F546,6,F347,F-347
9570,136,14,November,1,YYC,F295,2,F295,F-295
9571,136,14,November,1,YYC,F690,0,F690,F-690
9572,136,14,November,1,YYC,F855,2,F855,F-855
9573,136,14,November,1,YYC,F630,4,F630,F-630
9574,136,14,November,1,YYC,F231,3,F231,F-231
9575,136,14,November,1,YYC,F286,3,F286,F-286
9576,136,14,November,1,YEG,F670|F192|F546,2,F347,F-347
9577,136,14,November,1,YEG,F295,2,F295,F-295
9578,136,14,November,1,YEG,F690,0,F690,F-690
9579,136,14,November,1,YEG,F855,0,F855,F-855
9580,136,14,November,1,YEG,F630,0,F630,F-630
9581,136,14,November,1,YEG,F231,0,F231,F-231
9582,136,14,November,1,YEG,F286,1,F286,F-286
9583,136,14,November,1,YWG,F670|F192|F546,2,F347,F-347
9584,136,14,November,1,YWG,F295,1,F295,F-295
9585,136,14,November,1,YWG,F690,0,F690,F-690
9586,136,14,November,1,YWG,F855,0,F855,F-855
9587,136,14,November,1,YWG,F630,0,F630,F-630
9588,136,14,November,1,YWG,F231,0,F231,F-231
9589,136,14,November,1,YWG,F286,1,F286,F-286
9590,137,15,November,1,YUL,F670|F192|F546,40,F347,F-347
9591,137,15,November,1,YUL,F295,19,F295,F-295
9592,137,15,November,1,YUL,F690,4,F690,F-690
9593,137,15,November,1,YUL,F855,14,F855,F-855
9594,137,15,November,1,YUL,F630,22,F630,F-630
9595,137,15,November,1,YUL,F231,10,F231,F-231
9596,137,15,November,1,YUL,F286,16,F286,F-286
9597,137,15,November,1,YYT,F670|F192|F546,2,F347,F-347
9598,137,15,November,1,YYT,F295,0,F295,F-295
9599,137,15,November,1,YYT,F690,0,F690,F-690
9600,137,15,November,1,YYT,F855,0,F855,F-855
9601,137,15,November,1,YYT,F630,0,F630,F-630
9602,137,15,November,1,YYT,F231,0,F231,F-231
9603,137,15,November,1,YYT,F286,1,F286,F-286
9604,137,15,November,1,YOW,F670|F192|F546,2,F347,F-347
9605,137,15,November,1,YOW,F295,1,F295,F-295
9606,137,15,November,1,YOW,F690,0,F690,F-690
9607,137,15,November,1,YOW,F855,0,F855,F-855
9608,137,15,November,1,YOW,F630,0,F630,F-630
9609,137,15,November,1,YOW,F231,0,F231,F-231
9610,137,15,November,1,YOW,F286,1,F286,F-286
9611,137,15,November,1,YHZ,F670|F192|F546,2,F347,F-347
9612,137,15,November,1,YHZ,F295,2,F295,F-295
9613,137,15,November,1,YHZ,F690,0,F690,F-690
9614,137,15,November,1,YHZ,F855,0,F855,F-855
9615,137,15,November,1,YHZ,F630,0,F630,F-630
9616,137,15,November,1,YHZ,F231,0,F231,F-231
9617,137,15,November,1,YHZ,F286,1,F286,F-286
9618,137,15,November,1,YQB,F670|F192|F546,1,F347,F-347
9619,137,15,November,1,YQB,F295,0,F295,F-295
9620,137,15,November,1,YQB,F690,0,F690,F-690
9621,137,15,November,1,YQB,F855,0,F855,F-855
9622,137,15,November,1,YQB,F630,0,F630,F-630
9623,137,15,November,1,YQB,F231,0,F231,F-231
9624,137,15,November,1,YQB,F286,1,F286,F-286
9625,137,15,November,1,YYZ,F670|F192|F546,92,F347,F-347
9626,137,15,November,1,YYZ,F295,50,F295,F-295
9627,137,15,November,1,YYZ,F690,15,F690,F-690
9628,137,15,November,1,YYZ,F855,36,F855,F-855
9629,137,15,November,1,YYZ,F630,49,F630,F-630
9630,137,15,November,1,YYZ,F231,33,F231,F-231
9631,137,15,November,1,YYZ,F286,35,F286,F-286
9632,137,15,November,1,YVR,F670|F192|F546,36,F347,F-347
9633,137,15,November,1,YVR,F295,18,F295,F-295
9634,137,15,November,1,YVR,F690,4,F690,F-690
9635,137,15,November,1,YVR,F855,11,F855,F-855
9636,137,15,November,1,YVR,F630,17,F630,F-630
9637,137,15,November,1,YVR,F231,10,F231,F-231
9638,137,15,November,1,YVR,F286,15,F286,F-286
9639,137,15,November,1,YYC,F670|F192|F546,6,F347,F-347
9640,137,15,November,1,YYC,F295,2,F295,F-295
9641,137,15,November,1,YYC,F690,0,F690,F-690
9642,137,15,November,1,YYC,F855,2,F855,F-855
9643,137,15,November,1,YYC,F630,4,F630,F-630
9644,137,15,November,1,YYC,F231,3,F231,F-231
9645,137,15,November,1,YYC,F286,3,F286,F-286
9646,137,15,November,1,YEG,F670|F192|F546,2,F347,F-347
9647,137,15,November,1,YEG,F295,2,F295,F-295
9648,137,15,November,1,YEG,F690,0,F690,F-690
9649,137,15,November,1,YEG,F855,0,F855,F-855
9650,137,15,November,1,YEG,F630,0,F630,F-630
9651,137,15,November,1,YEG,F231,0,F231,F-231
9652,137,15,November,1,YEG,F286,1,F286,F-286
9653,137,15,November,1,YWG,F670|F192|F546,2,F347,F-347
9654,137,15,November,1,YWG,F295,1,F295,F-295
9655,137,15,November,1,YWG,F690,0,F690,F-690
9656,137,15,November,1,YWG,F855,0,F855,F-855
9657,137,15,November,1,YWG,F630,0,F630,F-630
9658,137,15,November,1,YWG,F231,0,F231,F-231
9659,137,15,November,1,YWG,F286,1,F286,F-286
9660,138,16,November,1,YUL,F670|F192|F546,40,F347,F-347
9661,138,16,November,1,YUL,F295,19,F295,F-295
9662,138,16,November,1,YUL,F690,4,F690,F-690
9663,138,16,November,1,YUL,F855,14,F855,F-855
9664,138,16,November,1,YUL,F630,22,F630,F-630
9665,138,16,November,1,YUL,F231,10,F231,F-231
9666,138,16,November,1,YUL,F286,16,F286,F-286
9667,138,16,November,1,YYT,F670|F192|F546,2,F347,F-347
9668,138,16,November,1,YYT,F295,0,F295,F-295
9669,138,16,November,1,YYT,F690,0,F690,F-690
9670,138,16,November,1,YYT,F855,0,F855,F-855
9671,138,16,November,1,YYT,F630,0,F630,F-630
9672,138,16,November,1,YYT,F231,0,F231,F-231
9673,138,16,November,1,YYT,F286,1,F286,F-286
9674,138,16,November,1,YOW,F670|F192|F546,2,F347,F-347
9675,138,16,November,1,YOW,F295,1,F295,F-295
9676,138,16,November,1,YOW,F690,0,F690,F-690
9677,138,16,November,1,YOW,F855,0,F855,F-855
9678,138,16,November,1,YOW,F630,0,F630,F-630
9679,138,16,November,1,YOW,F231,0,F231,F-231
9680,138,16,November,1,YOW,F286,1,F286,F-286
9681,138,16,November,1,YHZ,F670|F192|F546,2,F347,F-347
9682,138,16,November,1,YHZ,F295,2,F295,F-295
9683,138,16,November,1,YHZ,F690,0,F690,F-690
9684,138,16,November,1,YHZ,F855,0,F855,F-855
9685,138,16,November,1,YHZ,F630,0,F630,F-630
9686,138,16,November,1,YHZ,F231,0,F231,F-231
9687,138,16,November,1,YHZ,F286,1,F286,F-286
9688,138,16,November,1,YQB,F670|F192|F546,1,F347,F-347
9689,138,16,November,1,YQB,F295,0,F295,F-295
9690,138,16,November,1,YQB,F690,0,F690,F-690
9691,138,16,November,1,YQB,F855,0,F855,F-855
9692,138,16,November,1,YQB,F630,0,F630,F-630
9693,138,16,November,1,YQB,F231,0,F231,F-231
9694,138,16,November,1,YQB,F286,1,F286,F-286
9695,138,16,November,1,YYZ,F670|F192|F546,92,F347,F-347
9696,138,16,November,1,YYZ,F295,50,F295,F-295
9697,138,16,November,1,YYZ,F690,15,F690,F-690
9698,138,16,November,1,YYZ,F855,36,F855,F-855
9699,138,16,November,1,YYZ,F630,49,F630,F-630
9700,138,16,November,1,YYZ,F231,33,F231,F-231
9701,138,16,November,1,YYZ,F286,35,F286,F-286
9702,138,16,November,1,YVR,F670|F192|F546,36,F347,F-347
9703,138,16,November,1,YVR,F295,18,F295,F-295
9704,138,16,November,1,YVR,F690,4,F690,F-690
9705,138,16,November,1,YVR,F855,11,F855,F-855
9706,138,16,November,1,YVR,F630,17,F630,F-630
9707,138,16,November,1,YVR,F231,10,F231,F-231
9708,138,16,November,1,YVR,F286,15,F286,F-286
9709,138,16,November,1,YYC,F670|F192|F546,6,F347,F-347
9710,138,16,November,1,YYC,F295,2,F295,F-295
9711,138,16,November,1,YYC,F690,0,F690,F-690
9712,138,16,November,1,YYC,F855,2,F855,F-855
9713,138,16,November,1,YYC,F630,4,F630,F-630
9714,138,16,November,1,YYC,F231,3,F231,F-231
9715,138,16,November,1,YYC,F286,3,F286,F-286
9716,138,16,November,1,YEG,F670|F192|F546,2,F347,F-347
9717,138,16,November,1,YEG,F295,2,F295,F-295
9718,138,16,November,1,YEG,F690,0,F690,F-690
9719,138,16,November,1,YEG,F855,0,F855,F-855
9720,138,16,November,1,YEG,F630,0,F630,F-630
9721,138,16,November,1,YEG,F231,0,F231,F-231
9722,138,16,November,1,YEG,F286,1,F286,F-286
9723,138,16,November,1,YWG,F670|F192|F546,2,F347,F-347
9724,138,16,November,1,YWG,F295,1,F295,F-295
9725,138,16,November,1,YWG,F690,0,F690,F-690
9726,138,16,November,1,YWG,F855,0,F855,F-855
9727,138,16,November,1,YWG,F630,0,F630,F-630
9728,138,16,November,1,YWG,F231,0,F231,F-231
9729,138,16,November,1,YWG,F286,1,F286,F-286
9730,139,17,November,1,YUL,F670|F192|F546,40,F347,F-347
9731,139,17,November,1,YUL,F295,19,F295,F-295
9732,139,17,November,1,YUL,F690,4,F690,F-690
9733,139,17,November,1,YUL,F855,14,F855,F-855
9734,139,17,November,1,YUL,F630,22,F630,F-630
9735,139,17,November,1,YUL,F231,10,F231,F-231
9736,139,17,November,1,YUL,F286,16,F286,F-286
9737,139,17,November,1,YYT,F670|F192|F546,2,F347,F-347
9738,139,17,November,1,YYT,F295,0,F295,F-295
9739,139,17,November,1,YYT,F690,0,F690,F-690
9740,139,17,November,1,YYT,F855,0,F855,F-855
9741,139,17,November,1,YYT,F630,0,F630,F-630
9742,139,17,November,1,YYT,F231,0,F231,F-231
9743,139,17,November,1,YYT,F286,1,F286,F-286
9744,139,17,November,1,YOW,F670|F192|F546,2,F347,F-347
9745,139,17,November,1,YOW,F295,1,F295,F-295
9746,139,17,November,1,YOW,F690,0,F690,F-690
9747,139,17,November,1,YOW,F855,0,F855,F-855
9748,139,17,November,1,YOW,F630,0,F630,F-630
9749,139,17,November,1,YOW,F231,0,F231,F-231
9750,139,17,November,1,YOW,F286,1,F286,F-286
9751,139,17,November,1,YHZ,F670|F192|F546,2,F347,F-347
9752,139,17,November,1,YHZ,F295,2,F295,F-295
9753,139,17,November,1,YHZ,F690,0,F690,F-690
9754,139,17,November,1,YHZ,F855,0,F855,F-855
9755,139,17,November,1,YHZ,F630,0,F630,F-630
9756,139,17,November,1,YHZ,F231,0,F231,F-231
9757,139,17,November,1,YHZ,F286,1,F286,F-286
9758,139,17,November,1,YQB,F670|F192|F546,1,F347,F-347
9759,139,17,November,1,YQB,F295,0,F295,F-295
9760,139,17,November,1,YQB,F690,0,F690,F-690
9761,139,17,November,1,YQB,F855,0,F855,F-855
9762,139,17,November,1,YQB,F630,0,F630,F-630
9763,139,17,November,1,YQB,F231,0,F231,F-231
9764,139,17,November,1,YQB,F286,1,F286,F-286
9765,139,17,November,1,YYZ,F670|F192|F546,92,F347,F-347
9766,139,17,November,1,YYZ,F295,50,F295,F-295
9767,139,17,November,1,YYZ,F690,15,F690,F-690
9768,139,17,November,1,YYZ,F855,36,F855,F-855
9769,139,17,November,1,YYZ,F630,49,F630,F-630
9770,139,17,November,1,YYZ,F231,33,F231,F-231
9771,139,17,November,1,YYZ,F286,35,F286,F-286
9772,139,17,November,1,YVR,F670|F192|F546,36,F347,F-347
9773,139,17,November,1,YVR,F295,18,F295,F-295
9774,139,17,November,1,YVR,F690,4,F690,F-690
9775,139,17,November,1,YVR,F855,11,F855,F-855
9776,139,17,November,1,YVR,F630,17,F630,F-630
9777,139,17,November,1,YVR,F231,10,F231,F-231
9778,139,17,November,1,YVR,F286,15,F286,F-286
9779,139,17,November,1,YYC,F670|F192|F546,6,F347,F-347
9780,139,17,November,1,YYC,F295,2,F295,F-295
9781,139,17,November,1,YYC,F690,0,F690,F-690
9782,139,17,November,1,YYC,F855,2,F855,F-855
9783,139,17,November,1,YYC,F630,4,F630,F-630
9784,139,17,November,1,YYC,F231,3,F231,F-231
9785,139,17,November,1,YYC,F286,3,F286,F-286
9786,139,17,November,1,YEG,F670|F192|F546,2,F347,F-347
9787,139,17,November,1,YEG,F295,2,F295,F-295
9788,139,17,November,1,YEG,F690,0,F690,F-690
9789,139,17,November,1,YEG,F855,0,F855,F-855
9790,139,17,November,1,YEG,F630,0,F630,F-630
9791,139,17,November,1,YEG,F231,0,F231,F-231
9792,139,17,November,1,YEG,F286,1,F286,F-286
9793,139,17,November,1,YWG,F670|F192|F546,2,F347,F-347
9794,139,17,November,1,YWG,F295,1,F295,F-295
9795,139,17,November,1,YWG,F690,0,F690,F-690
9796,139,17,November,1,YWG,F855,0,F855,F-855
9797,139,17,November,1,YWG,F630,0,F630,F-630
9798,139,17,November,1,YWG,F231,0,F231,F-231
9799,139,17,November,1,YWG,F286,1,F286,F-286
9800,140,18,November,2,YUL,F670|F192|F546,40,F347,F-347
9801,140,18,November,2,YUL,F295,19,F295,F-295
9802,140,18,November,2,YUL,F690,4,F690,F-690
9803,140,18,November,2,YUL,F855,14,F855,F-855
9804,140,18,November,2,YUL,F630,22,F630,F-630
9805,140,18,November,2,YUL,F231,10,F231,F-231
9806,140,18,November,2,YUL,F286,16,F286,F-286
9807,140,18,November,2,YYT,F670|F192|F546,2,F347,F-347
9808,140,18,November,2,YYT,F295,0,F295,F-295
9809,140,18,November,2,YYT,F690,0,F690,F-690
9810,140,18,November,2,YYT,F855,0,F855,F-855
9811,140,18,November,2,YYT,F630,0,F630,F-630
9812,140,18,November,2,YYT,F231,0,F231,F-231
9813,140,18,November,2,YYT,F286,1,F286,F-286
9814,140,18,November,2,YOW,F670|F192|F546,2,F347,F-347
9815,140,18,November,2,YOW,F295,1,F295,F-295
9816,140,18,November,2,YOW,F690,0,F690,F-690
9817,140,18,November,2,YOW,F855,0,F855,F-855
9818,140,18,November,2,YOW,F630,0,F630,F-630
9819,140,18,November,2,YOW,F231,0,F231,F-231
9820,140,18,November,2,YOW,F286,1,F286,F-286
9821,140,18,November,2,YHZ,F670|F192|F546,3,F347,F-347
9822,140,18,November,2,YHZ,F295,1,F295,F-295
9823,140,18,November,2,YHZ,F690,0,F690,F-690
9824,140,18,November,2,YHZ,F855,0,F855,F-855
9825,140,18,November,2,YHZ,F630,0,F630,F-630
9826,140,18,November,2,YHZ,F231,0,F231,F-231
9827,140,18,November,2,YHZ,F286,1,F286,F-286
9828,140,18,November,2,YQB,F670|F192|F546,1,F347,F-347
9829,140,18,November,2,YQB,F295,0,F295,F-295
9830,140,18,November,2,YQB,F690,0,F690,F-690
9831,140,18,November,2,YQB,F855,0,F855,F-855
9832,140,18,November,2,YQB,F630,0,F630,F-630
9833,140,18,November,2,YQB,F231,0,F231,F-231
9834,140,18,November,2,YQB,F286,1,F286,F-286
9835,140,18,November,2,YYZ,F670|F192|F546,92,F347,F-347
9836,140,18,November,2,YYZ,F295,50,F295,F-295
9837,140,18,November,2,YYZ,F690,15,F690,F-690
9838,140,18,November,2,YYZ,F855,36,F855,F-855
9839,140,18,November,2,YYZ,F630,50,F630,F-630
9840,140,18,November,2,YYZ,F231,32,F231,F-231
9841,140,18,November,2,YYZ,F286,35,F286,F-286
9842,140,18,November,2,YVR,F670|F192|F546,36,F347,F-347
9843,140,18,November,2,YVR,F295,18,F295,F-295
9844,140,18,November,2,YVR,F690,4,F690,F-690
9845,140,18,November,2,YVR,F855,11,F855,F-855
9846,140,18,November,2,YVR,F630,17,F630,F-630
9847,140,18,November,2,YVR,F231,10,F231,F-231
9848,140,18,November,2,YVR,F286,14,F286,F-286
9849,140,18,November,2,YYC,F670|F192|F546,6,F347,F-347
9850,140,18,November,2,YYC,F295,2,F295,F-295
9851,140,18,November,2,YYC,F690,0,F690,F-690
9852,140,18,November,2,YYC,F855,2,F855,F-855
9853,140,18,November,2,YYC,F630,4,F630,F-630
9854,140,18,November,2,YYC,F231,3,F231,F-231
9855,140,18,November,2,YYC,F286,3,F286,F-286
9856,140,18,November,2,YEG,F670|F192|F546,2,F347,F-347
9857,140,18,November,2,YEG,F295,2,F295,F-295
9858,140,18,November,2,YEG,F690,0,F690,F-690
9859,140,18,November,2,YEG,F855,0,F855,F-855
9860,140,18,November,2,YEG,F630,0,F630,F-630
9861,140,18,November,2,YEG,F231,0,F231,F-231
9862,140,18,November,2,YEG,F286,1,F286,F-286
9863,140,18,November,2,YWG,F670|F192|F546,2,F347,F-347
9864,140,18,November,2,YWG,F295,1,F295,F-295
9865,140,18,November,2,YWG,F690,0,F690,F-690
9866,140,18,November,2,YWG,F855,0,F855,F-855
9867,140,18,November,2,YWG,F630,0,F630,F-630
9868,140,18,November,2,YWG,F231,0,F231,F-231
9869,140,18,November,2,YWG,F286,0,F286,F-286
9870,141,19,November,2,YUL,F670|F192|F546,40,F347,F-347
9871,141,19,November,2,YUL,F295,19,F295,F-295
9872,141,19,November,2,YUL,F690,4,F690,F-690
9873,141,19,November,2,YUL,F855,14,F855,F-855
9874,141,19,November,2,YUL,F630,22,F630,F-630
9875,141,19,November,2,YUL,F231,10,F231,F-231
9876,141,19,November,2,YUL,F286,16,F286,F-286
9877,141,19,November,2,YYT,F670|F192|F546,2,F347,F-347
9878,141,19,November,2,YYT,F295,0,F295,F-295
9879,141,19,November,2,YYT,F690,0,F690,F-690
9880,141,19,November,2,YYT,F855,0,F855,F-855
9881,141,19,November,2,YYT,F630,0,F630,F-630
9882,141,19,November,2,YYT,F231,0,F231,F-231
9883,141,19,November,2,YYT,F286,1,F286,F-286
9884,141,19,November,2,YOW,F670|F192|F546,2,F347,F-347
9885,141,19,November,2,YOW,F295,1,F295,F-295
9886,141,19,November,2,YOW,F690,0,F690,F-690
9887,141,19,November,2,YOW,F855,0,F855,F-855
9888,141,19,November,2,YOW,F630,0,F630,F-630
9889,141,19,November,2,YOW,F231,0,F231,F-231
9890,141,19,November,2,YOW,F286,1,F286,F-286
9891,141,19,November,2,YHZ,F670|F192|F546,3,F347,F-347
9892,141,19,November,2,YHZ,F295,1,F295,F-295
9893,141,19,November,2,YHZ,F690,0,F690,F-690
9894,141,19,November,2,YHZ,F855,0,F855,F-855
9895,141,19,November,2,YHZ,F630,0,F630,F-630
