,index,Unnamed: 0,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
1217,1455,1455,December,YYZ,F-855,2.0,36,YYZ,F-855,N(2),0.6732788798133021,24.23803967327888,24
1218,1456,1456,December,YYZ,F-855,2.0,36,YYZ,F-855,N(3),0.3267211201866977,11.76196032672112,12
1219,1457,1457,December,YYZ,F-855,2.0,36,YYZ,F-855,N(4),0.0,0.0,0
1220,1458,1458,December,YYZ,F-855,1.0,36,YYZ,F-855,N(1),0.0,0.0,0
1221,1459,1459,December,YYZ,F-855,1.0,36,YYZ,F-855,N(2),0.6732788798133021,24.23803967327888,24
1222,1460,1460,December,YYZ,F-855,1.0,36,YYZ,F-855,N(3),0.3267211201866977,11.76196032672112,12
1223,1461,1461,December,YYZ,F-855,1.0,36,YYZ,F-855,N(4),0.0,0.0,0
1224,1462,1462,January,YYZ,F-855,1.0,40,YYZ,F-855,N(1),0.0,0.0,0
1225,1463,1463,January,YYZ,F-855,1.0,40,YYZ,F-855,N(2),0.6732788798133021,26.931155192532085,27
1226,1464,1464,January,YYZ,F-855,1.0,40,YYZ,F-855,N(3),0.3267211201866977,13.06884480746791,13
1227,1465,1465,January,YYZ,F-855,1.0,40,YYZ,F-855,N(4),0.0,0.0,0
1228,1466,1466,January,YYZ,F-855,2.0,38,YYZ,F-855,N(1),0.0,0.0,0
1229,1467,1467,January,YYZ,F-855,2.0,38,YYZ,F-855,N(2),0.6732788798133021,25.584597432905483,26
1230,1468,1468,January,YYZ,F-855,2.0,38,YYZ,F-855,N(3),0.3267211201866977,12.415402567094514,12
1231,1469,1469,January,YYZ,F-855,2.0,38,YYZ,F-855,N(4),0.0,0.0,0
1232,1470,1470,July,YYZ,F-630,2.0,50,YYZ,F-630,N(1),0.0,0.0,0
1233,1471,1471,July,YYZ,F-630,2.0,50,YYZ,F-630,N(2),0.6666666666666666,33.33333333333333,33
1234,1472,1472,July,YYZ,F-630,2.0,50,YYZ,F-630,N(3),0.2084347120843471,10.421735604217355,11
1235,1473,1473,July,YYZ,F-630,2.0,50,YYZ,F-630,N(4),0.1248986212489862,6.244931062449311,6
1236,1474,1474,July,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1237,1475,1475,July,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1238,1476,1476,July,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1239,1477,1477,July,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1240,1478,1478,August,YYZ,F-630,2.0,50,YYZ,F-630,N(1),0.0,0.0,0
1241,1479,1479,August,YYZ,F-630,2.0,50,YYZ,F-630,N(2),0.6666666666666666,33.33333333333333,33
1242,1480,1480,August,YYZ,F-630,2.0,50,YYZ,F-630,N(3),0.2084347120843471,10.421735604217355,11
1243,1481,1481,August,YYZ,F-630,2.0,50,YYZ,F-630,N(4),0.1248986212489862,6.244931062449311,6
1244,1482,1482,August,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1245,1483,1483,August,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1246,1484,1484,August,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1247,1485,1485,August,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1248,1486,1486,September,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1249,1487,1487,September,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1250,1488,1488,September,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1251,1489,1489,September,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1252,1490,1490,September,YYZ,F-630,2.0,50,YYZ,F-630,N(1),0.0,0.0,0
1253,1491,1491,September,YYZ,F-630,2.0,50,YYZ,F-630,N(2),0.6666666666666666,33.33333333333333,33
1254,1492,1492,September,YYZ,F-630,2.0,50,YYZ,F-630,N(3),0.2084347120843471,10.421735604217355,11
1255,1493,1493,September,YYZ,F-630,2.0,50,YYZ,F-630,N(4),0.1248986212489862,6.244931062449311,6
1256,1494,1494,October,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1257,1495,1495,October,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1258,1496,1496,October,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1259,1497,1497,October,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1260,1498,1498,October,YYZ,F-630,2.0,50,YYZ,F-630,N(1),0.0,0.0,0
1261,1499,1499,October,YYZ,F-630,2.0,50,YYZ,F-630,N(2),0.6666666666666666,33.33333333333333,33
1262,1500,1500,October,YYZ,F-630,2.0,50,YYZ,F-630,N(3),0.2084347120843471,10.421735604217355,11
1263,1501,1501,October,YYZ,F-630,2.0,50,YYZ,F-630,N(4),0.1248986212489862,6.244931062449311,6
1264,1502,1502,November,YYZ,F-630,2.0,50,YYZ,F-630,N(1),0.0,0.0,0
1265,1503,1503,November,YYZ,F-630,2.0,50,YYZ,F-630,N(2),0.6666666666666666,33.33333333333333,33
1266,1504,1504,November,YYZ,F-630,2.0,50,YYZ,F-630,N(3),0.2084347120843471,10.421735604217355,11
1267,1505,1505,November,YYZ,F-630,2.0,50,YYZ,F-630,N(4),0.1248986212489862,6.244931062449311,6
1268,1506,1506,November,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1269,1507,1507,November,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1270,1508,1508,November,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1271,1509,1509,November,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1272,1510,1510,December,YYZ,F-630,2.0,50,YYZ,F-630,N(1),0.0,0.0,0
1273,1511,1511,December,YYZ,F-630,2.0,50,YYZ,F-630,N(2),0.6666666666666666,33.33333333333333,33
1274,1512,1512,December,YYZ,F-630,2.0,50,YYZ,F-630,N(3),0.2084347120843471,10.421735604217355,11
1275,1513,1513,December,YYZ,F-630,2.0,50,YYZ,F-630,N(4),0.1248986212489862,6.244931062449311,6
1276,1514,1514,December,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1277,1515,1515,December,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1278,1516,1516,December,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1279,1517,1517,December,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1280,1518,1518,January,YYZ,F-630,1.0,49,YYZ,F-630,N(1),0.0,0.0,0
1281,1519,1519,January,YYZ,F-630,1.0,49,YYZ,F-630,N(2),0.6666666666666666,32.666666666666664,33
1282,1520,1520,January,YYZ,F-630,1.0,49,YYZ,F-630,N(3),0.2084347120843471,10.21330089213301,10
1283,1521,1521,January,YYZ,F-630,1.0,49,YYZ,F-630,N(4),0.1248986212489862,6.120032441200324,6
1284,1522,1522,January,YYZ,F-630,2.0,55,YYZ,F-630,N(1),0.0,0.0,0
1285,1523,1523,January,YYZ,F-630,2.0,55,YYZ,F-630,N(2),0.6666666666666666,36.66666666666666,37
1286,1524,1524,January,YYZ,F-630,2.0,55,YYZ,F-630,N(3),0.2084347120843471,11.463909164639093,11
1287,1525,1525,January,YYZ,F-630,2.0,55,YYZ,F-630,N(4),0.1248986212489862,6.869424168694241,7
1288,1526,1526,July,YYZ,F-231,2.0,32,YYZ,F-231,N(1),0.1104060913705583,3.532994923857867,3
1289,1527,1527,July,YYZ,F-231,2.0,32,YYZ,F-231,N(2),0.6167512690355329,19.736040609137053,20
1290,1528,1528,July,YYZ,F-231,2.0,32,YYZ,F-231,N(3),0.2728426395939086,8.730964467005075,9
1291,1529,1529,July,YYZ,F-231,2.0,32,YYZ,F-231,N(4),0.0,0.0,0
1292,1530,1530,July,YYZ,F-231,1.0,33,YYZ,F-231,N(1),0.1104060913705583,3.6434010152284255,4
1293,1531,1531,July,YYZ,F-231,1.0,33,YYZ,F-231,N(2),0.6167512690355329,20.352791878172585,20
1294,1532,1532,July,YYZ,F-231,1.0,33,YYZ,F-231,N(3),0.2728426395939086,9.003807106598984,9
1295,1533,1533,July,YYZ,F-231,1.0,33,YYZ,F-231,N(4),0.0,0.0,0
1296,1534,1534,August,YYZ,F-231,2.0,32,YYZ,F-231,N(1),0.1104060913705583,3.532994923857867,3
1297,1535,1535,August,YYZ,F-231,2.0,32,YYZ,F-231,N(2),0.6167512690355329,19.736040609137053,20
1298,1536,1536,August,YYZ,F-231,2.0,32,YYZ,F-231,N(3),0.2728426395939086,8.730964467005075,9
1299,1537,1537,August,YYZ,F-231,2.0,32,YYZ,F-231,N(4),0.0,0.0,0
1300,1538,1538,August,YYZ,F-231,1.0,33,YYZ,F-231,N(1),0.1104060913705583,3.6434010152284255,4
1301,1539,1539,August,YYZ,F-231,1.0,33,YYZ,F-231,N(2),0.6167512690355329,20.352791878172585,20
1302,1540,1540,August,YYZ,F-231,1.0,33,YYZ,F-231,N(3),0.2728426395939086,9.003807106598984,9
1303,1541,1541,August,YYZ,F-231,1.0,33,YYZ,F-231,N(4),0.0,0.0,0
1304,1542,1542,September,YYZ,F-231,1.0,33,YYZ,F-231,N(1),0.1104060913705583,3.6434010152284255,4
1305,1543,1543,September,YYZ,F-231,1.0,33,YYZ,F-231,N(2),0.6167512690355329,20.352791878172585,20
1306,1544,1544,September,YYZ,F-231,1.0,33,YYZ,F-231,N(3),0.2728426395939086,9.003807106598984,9
1307,1545,1545,September,YYZ,F-231,1.0,33,YYZ,F-231,N(4),0.0,0.0,0
1308,1546,1546,September,YYZ,F-231,2.0,32,YYZ,F-231,N(1),0.1104060913705583,3.532994923857867,3
1309,1547,1547,September,YYZ,F-231,2.0,32,YYZ,F-231,N(2),0.6167512690355329,19.736040609137053,20
1310,1548,1548,September,YYZ,F-231,2.0,32,YYZ,F-231,N(3),0.2728426395939086,8.730964467005075,9
1311,1549,1549,September,YYZ,F-231,2.0,32,YYZ,F-231,N(4),0.0,0.0,0
1312,1550,1550,October,YYZ,F-231,1.0,33,YYZ,F-231,N(1),0.1104060913705583,3.6434010152284255,4
1313,1551,1551,October,YYZ,F-231,1.0,33,YYZ,F-231,N(2),0.6167512690355329,20.352791878172585,20
1314,1552,1552,October,YYZ,F-231,1.0,33,YYZ,F-231,N(3),0.2728426395939086,9.003807106598984,9
1315,1553,1553,October,YYZ,F-231,1.0,33,YYZ,F-231,N(4),0.0,0.0,0
1316,1554,1554,October,YYZ,F-231,2.0,32,YYZ,F-231,N(1),0.1104060913705583,3.532994923857867,3
1317,1555,1555,October,YYZ,F-231,2.0,32,YYZ,F-231,N(2),0.6167512690355329,19.736040609137053,20
1318,1556,1556,October,YYZ,F-231,2.0,32,YYZ,F-231,N(3),0.2728426395939086,8.730964467005075,9
1319,1557,1557,October,YYZ,F-231,2.0,32,YYZ,F-231,N(4),0.0,0.0,0
1320,1558,1558,November,YYZ,F-231,2.0,32,YYZ,F-231,N(1),0.1104060913705583,3.532994923857867,3
1321,1559,1559,November,YYZ,F-231,2.0,32,YYZ,F-231,N(2),0.6167512690355329,19.736040609137053,20
1322,1560,1560,November,YYZ,F-231,2.0,32,YYZ,F-231,N(3),0.2728426395939086,8.730964467005075,9
1323,1561,1561,November,YYZ,F-231,2.0,32,YYZ,F-231,N(4),0.0,0.0,0
1324,1562,1562,November,YYZ,F-231,1.0,33,YYZ,F-231,N(1),0.1104060913705583,3.6434010152284255,4
1325,1563,1563,November,YYZ,F-231,1.0,33,YYZ,F-231,N(2),0.6167512690355329,20.352791878172585,20
1326,1564,1564,November,YYZ,F-231,1.0,33,YYZ,F-231,N(3),0.2728426395939086,9.003807106598984,9
1327,1565,1565,November,YYZ,F-231,1.0,33,YYZ,F-231,N(4),0.0,0.0,0
1328,1566,1566,December,YYZ,F-231,2.0,32,YYZ,F-231,N(1),0.1104060913705583,3.532994923857867,3
1329,1567,1567,December,YYZ,F-231,2.0,32,YYZ,F-231,N(2),0.6167512690355329,19.736040609137053,20
1330,1568,1568,December,YYZ,F-231,2.0,32,YYZ,F-231,N(3),0.2728426395939086,8.730964467005075,9
1331,1569,1569,December,YYZ,F-231,2.0,32,YYZ,F-231,N(4),0.0,0.0,0
1332,1570,1570,December,YYZ,F-231,1.0,33,YYZ,F-231,N(1),0.1104060913705583,3.6434010152284255,4
1333,1571,1571,December,YYZ,F-231,1.0,33,YYZ,F-231,N(2),0.6167512690355329,20.352791878172585,20
1334,1572,1572,December,YYZ,F-231,1.0,33,YYZ,F-231,N(3),0.2728426395939086,9.003807106598984,9
1335,1573,1573,December,YYZ,F-231,1.0,33,YYZ,F-231,N(4),0.0,0.0,0
1336,1574,1574,January,YYZ,F-231,1.0,38,YYZ,F-231,N(1),0.1104060913705583,4.195431472081217,4
1337,1575,1575,January,YYZ,F-231,1.0,38,YYZ,F-231,N(2),0.6167512690355329,23.43654822335025,23
1338,1576,1576,January,YYZ,F-231,1.0,38,YYZ,F-231,N(3),0.2728426395939086,10.368020304568526,11
1339,1577,1577,January,YYZ,F-231,1.0,38,YYZ,F-231,N(4),0.0,0.0,0
1340,1578,1578,January,YYZ,F-231,2.0,35,YYZ,F-231,N(1),0.1104060913705583,3.864213197969542,3
1341,1579,1579,January,YYZ,F-231,2.0,35,YYZ,F-231,N(2),0.6167512690355329,21.58629441624365,22
1342,1580,1580,January,YYZ,F-231,2.0,35,YYZ,F-231,N(3),0.2728426395939086,9.5494923857868,10
1343,1581,1581,January,YYZ,F-231,2.0,35,YYZ,F-231,N(4),0.0,0.0,0
1344,1582,1582,July,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1345,1583,1583,July,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1346,1584,1584,July,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1347,1585,1585,July,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1348,1586,1586,July,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1349,1587,1587,July,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1350,1588,1588,July,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1351,1589,1589,July,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1352,1590,1590,August,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1353,1591,1591,August,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1354,1592,1592,August,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1355,1593,1593,August,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1356,1594,1594,August,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1357,1595,1595,August,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1358,1596,1596,August,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1359,1597,1597,August,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1360,1598,1598,September,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1361,1599,1599,September,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1362,1600,1600,September,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1363,1601,1601,September,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1364,1602,1602,September,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1365,1603,1603,September,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1366,1604,1604,September,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1367,1605,1605,September,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1368,1606,1606,October,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1369,1607,1607,October,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1370,1608,1608,October,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1371,1609,1609,October,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1372,1610,1610,October,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1373,1611,1611,October,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1374,1612,1612,October,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1375,1613,1613,October,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1376,1614,1614,November,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1377,1615,1615,November,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1378,1616,1616,November,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1379,1617,1617,November,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1380,1618,1618,November,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1381,1619,1619,November,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1382,1620,1620,November,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1383,1621,1621,November,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1384,1622,1622,December,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1385,1623,1623,December,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1386,1624,1624,December,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1387,1625,1625,December,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1388,1626,1626,December,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1389,1627,1627,December,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1390,1628,1628,December,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1391,1629,1629,December,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1392,1630,1630,January,YYZ,F-286,1.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1393,1631,1631,January,YYZ,F-286,1.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1394,1632,1632,January,YYZ,F-286,1.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1395,1633,1633,January,YYZ,F-286,1.0,35,YYZ,F-286,N(4),0.0,0.0,0
1396,1634,1634,January,YYZ,F-286,2.0,35,YYZ,F-286,N(1),0.3517823639774858,12.312382739212005,12
1397,1635,1635,January,YYZ,F-286,2.0,35,YYZ,F-286,N(2),0.4315196998123827,15.103189493433394,15
1398,1636,1636,January,YYZ,F-286,2.0,35,YYZ,F-286,N(3),0.2166979362101313,7.584427767354596,8
1399,1637,1637,January,YYZ,F-286,2.0,35,YYZ,F-286,N(4),0.0,0.0,0
1400,1638,1638,July,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1401,1639,1639,July,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1402,1640,1640,July,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1403,1641,1641,July,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1404,1642,1642,July,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1405,1643,1643,July,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1406,1644,1644,July,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1407,1645,1645,July,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1408,1646,1646,August,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1409,1647,1647,August,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1410,1648,1648,August,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1411,1649,1649,August,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1412,1650,1650,August,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1413,1651,1651,August,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1414,1652,1652,August,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1415,1653,1653,August,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1416,1654,1654,September,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1417,1655,1655,September,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1418,1656,1656,September,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1419,1657,1657,September,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1420,1658,1658,September,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1421,1659,1659,September,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1422,1660,1660,September,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1423,1661,1661,September,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1424,1662,1662,October,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1425,1663,1663,October,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1426,1664,1664,October,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1427,1665,1665,October,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1428,1666,1666,October,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1429,1667,1667,October,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1430,1668,1668,October,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1431,1669,1669,October,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1432,1670,1670,November,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1433,1671,1671,November,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1434,1672,1672,November,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1435,1673,1673,November,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1436,1674,1674,November,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1437,1675,1675,November,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1438,1676,1676,November,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1439,1677,1677,November,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1440,1678,1678,December,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1441,1679,1679,December,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1442,1680,1680,December,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1443,1681,1681,December,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1444,1682,1682,December,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1445,1683,1683,December,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1446,1684,1684,December,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1447,1685,1685,December,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1448,1686,1686,January,YVR,F-347,1.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1449,1687,1687,January,YVR,F-347,1.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1450,1688,1688,January,YVR,F-347,1.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1451,1689,1689,January,YVR,F-347,1.0,36,YVR,F-347,N(4),0.0,0.0,0
1452,1690,1690,January,YVR,F-347,2.0,36,YVR,F-347,N(1),0.3240973971452561,11.66750629722922,12
1453,1691,1691,January,YVR,F-347,2.0,36,YVR,F-347,N(2),0.4827875734676742,17.38035264483627,17
1454,1692,1692,January,YVR,F-347,2.0,36,YVR,F-347,N(3),0.1931150293870697,6.95214105793451,7
1455,1693,1693,January,YVR,F-347,2.0,36,YVR,F-347,N(4),0.0,0.0,0
1456,1694,1694,July,YVR,F-295,2.0,18,YVR,F-295,N(1),0.4123173277661796,7.421711899791232,7
1457,1695,1695,July,YVR,F-295,2.0,18,YVR,F-295,N(2),0.2853166318719555,5.135699373695199,5
1458,1696,1696,July,YVR,F-295,2.0,18,YVR,F-295,N(3),0.302366040361865,5.442588726513571,6
1459,1697,1697,July,YVR,F-295,2.0,18,YVR,F-295,N(4),0.0,0.0,0
1460,1698,1698,July,YVR,F-295,1.0,18,YVR,F-295,N(1),0.4123173277661796,7.421711899791232,7
1461,1699,1699,July,YVR,F-295,1.0,18,YVR,F-295,N(2),0.2853166318719555,5.135699373695199,5
1462,1700,1700,July,YVR,F-295,1.0,18,YVR,F-295,N(3),0.302366040361865,5.442588726513571,6
1463,1701,1701,July,YVR,F-295,1.0,18,YVR,F-295,N(4),0.0,0.0,0
1464,1702,1702,August,YVR,F-295,2.0,18,YVR,F-295,N(1),0.4123173277661796,7.421711899791232,7
1465,1703,1703,August,YVR,F-295,2.0,18,YVR,F-295,N(2),0.2853166318719555,5.135699373695199,5
1466,1704,1704,August,YVR,F-295,2.0,18,YVR,F-295,N(3),0.302366040361865,5.442588726513571,6
1467,1705,1705,August,YVR,F-295,2.0,18,YVR,F-295,N(4),0.0,0.0,0
1468,1706,1706,August,YVR,F-295,1.0,18,YVR,F-295,N(1),0.4123173277661796,7.421711899791232,7
