,task_id,people,timestamp,ground_id,location,FIN Number,Fleet Type,DEFECT_TYPE,DUE_DATE,MAN_HOURS_VALUE,Task_type,ref_date,obj
7681,14802,1,2022-10-16 15:49:00.000000,22074,YVR,3700.0,F-855,S,2022-11-04 04:00:36,2.4,True,2022-07-30 00:01:00,18
7682,8478,1,2022-10-16 17:36:00.000000,22074,YVR,3700.0,F-855,S,2022-11-19 04:00:36,0.75,True,2022-07-30 00:01:00,33
7683,8074,6,2022-10-16 15:55:00.000000,22074,YVR,3700.0,F-855,S,2023-01-19 04:00:36,0.5,True,2022-07-30 00:01:00,94
7684,8077,8,2022-10-16 17:36:00.000000,22074,YVR,3700.0,F-855,S,2023-01-19 04:00:36,0.5,True,2022-07-30 00:01:00,94
7685,2552,3,2022-10-16 11:00:00.000000,22075,YYZ,5896.0,F-855,S,2022-12-30 00:00:00,0.5,True,2022-07-30 00:01:00,74
7686,14757,1,2022-10-17 07:45:00.000000,22079,YUL,5896.0,F-855,S,2023-01-19 00:00:00,2.4,True,2022-07-30 00:01:00,93
7687,11144,1,2022-10-17 07:45:00.000000,22079,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.0,True,2022-07-30 00:01:00,69
7688,18568,2,2022-10-17 08:45:00.000000,22082,YUL,3700.0,F-855,S,2022-10-23 04:00:36,10.0,True,2022-07-30 00:01:00,5
7689,23347,3,2022-10-17 11:00:00.000000,22082,YUL,3700.0,F-855,S,2022-12-06 04:00:36,8.9,True,2022-07-30 00:01:00,49
7690,18225,3,2022-10-17 11:00:00.000000,22082,YUL,3700.0,F-855,S,2023-01-19 04:00:36,8.4,True,2022-07-30 00:01:00,93
7691,18227,3,2022-10-17 11:00:00.000000,22082,YUL,3700.0,F-855,S,2023-01-19 04:00:36,8.4,True,2022-07-30 00:01:00,93
7692,18232,9,2022-10-17 13:48:00.000000,22082,YUL,3700.0,F-855,S,2023-01-19 04:00:36,8.4,True,2022-07-30 00:01:00,93
7693,17603,2,2022-10-17 11:00:00.000000,22082,YUL,3700.0,F-855,S,2023-01-19 04:00:36,6.0,True,2022-07-30 00:01:00,93
7694,14800,4,2022-10-17 14:00:00.000000,22082,YUL,3700.0,F-855,S,2022-11-04 04:00:36,2.4,True,2022-07-30 00:01:00,17
7695,8475,1,2022-10-17 13:58:00.000000,22082,YUL,3700.0,F-855,S,2023-01-19 04:00:36,0.75,True,2022-07-30 00:01:00,93
7696,2443,3,2022-10-17 14:36:00.000000,22082,YUL,3700.0,F-855,S,2023-01-19 04:00:36,0.4,True,2022-07-30 00:01:00,93
7697,18751,2,2022-10-17 11:55:00.000000,22085,YVR,2118.0,F-855,S,2022-11-16 04:00:36,12.0,True,2022-07-30 00:01:00,29
7698,17620,2,2022-10-17 11:55:00.000000,22085,YVR,2118.0,F-855,S,2022-12-07 04:00:36,6.0,True,2022-07-30 00:01:00,50
7699,17634,2,2022-10-17 11:55:00.000000,22085,YVR,2118.0,F-855,S,2022-12-07 04:00:36,6.0,True,2022-07-30 00:01:00,50
7700,16648,1,2022-10-17 11:55:00.000000,22085,YVR,2118.0,F-855,S,2022-12-07 04:00:36,4.0,True,2022-07-30 00:01:00,50
7701,15827,1,2022-10-17 11:55:00.000000,22085,YVR,2118.0,F-855,S,2022-11-26 04:00:36,3.0,True,2022-07-30 00:01:00,39
7702,18198,6,2022-10-17 13:50:00.000000,22091,YYZ,5166.0,F-855,S,2022-12-19 04:00:36,8.0,True,2022-07-30 00:01:00,62
7703,18200,6,2022-10-17 13:50:00.000000,22091,YYZ,5166.0,F-855,S,2022-12-19 04:00:36,8.0,True,2022-07-30 00:01:00,62
7704,17105,6,2022-10-17 15:10:00.000000,22092,YVR,3700.0,F-855,S,2023-01-19 04:00:36,5.0,True,2022-07-30 00:01:00,93
7705,11564,8,2022-10-17 17:30:00.000000,22092,YVR,3700.0,F-855,S,2023-01-19 04:00:36,1.2,True,2022-07-30 00:01:00,93
7706,17899,4,2022-10-18 11:00:00.000000,22094,YYZ,3700.0,F-855,S,2022-10-30 04:00:36,7.8,True,2022-07-30 00:01:00,11
7707,2333,2,2022-10-18 11:00:00.000000,22094,YYZ,3700.0,F-855,S,2023-01-29 04:00:36,0.3,True,2022-07-30 00:01:00,102
7708,18562,2,2022-10-18 08:45:00.000000,22096,YUL,9724.0,F-855,S,2022-10-25 04:00:36,10.0,True,2022-07-30 00:01:00,6
7709,17121,2,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-31 04:00:36,5.0,True,2022-07-30 00:01:00,73
7710,15748,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-11 04:00:36,3.0,True,2022-07-30 00:01:00,23
7711,15766,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-25 04:00:36,3.0,True,2022-07-30 00:01:00,67
7712,15780,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-25 04:00:36,3.0,True,2022-07-30 00:01:00,67
7713,15801,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-10-25 04:00:36,3.0,True,2022-07-30 00:01:00,6
7714,14548,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-01 04:00:36,2.0,True,2022-07-30 00:01:00,13
7715,14635,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2023-01-22 04:00:36,2.0,True,2022-07-30 00:01:00,95
7716,14648,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2023-01-22 04:00:36,2.0,True,2022-07-30 00:01:00,95
7717,12581,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-10-25 04:00:36,1.5,True,2022-07-30 00:01:00,6
7718,12587,1,2022-10-18 11:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,1.5,True,2022-07-30 00:01:00,72
7719,11176,1,2022-10-18 12:30:00.000000,22096,YUL,9724.0,F-855,S,2022-12-25 04:00:36,1.0,True,2022-07-30 00:01:00,67
7720,11262,1,2022-10-18 12:30:00.000000,22096,YUL,9724.0,F-855,S,2022-12-25 04:00:36,1.0,True,2022-07-30 00:01:00,67
7721,8471,1,2022-10-18 13:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-18 04:00:36,0.75,True,2022-07-30 00:01:00,30
7722,8486,1,2022-10-18 13:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-18 04:00:36,0.75,True,2022-07-30 00:01:00,30
7723,8498,1,2022-10-18 13:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-18 04:00:36,0.75,True,2022-07-30 00:01:00,30
7724,8075,1,2022-10-18 13:30:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7725,8129,1,2022-10-18 13:30:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7726,8146,1,2022-10-18 13:30:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7727,8158,1,2022-10-18 13:30:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7728,8180,1,2022-10-18 13:45:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7729,8190,1,2022-10-18 13:45:00.000000,22096,YUL,9724.0,F-855,S,2022-12-25 04:00:36,0.5,True,2022-07-30 00:01:00,67
7730,8200,1,2022-10-18 13:45:00.000000,22096,YUL,9724.0,F-855,S,2022-12-25 04:00:36,0.5,True,2022-07-30 00:01:00,67
7731,8213,1,2022-10-18 13:45:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7732,8214,1,2022-10-18 13:45:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.5,True,2022-07-30 00:01:00,72
7733,2429,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.4,True,2022-07-30 00:01:00,72
7734,2438,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.4,True,2022-07-30 00:01:00,72
7735,2448,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2022-12-30 04:00:36,0.4,True,2022-07-30 00:01:00,72
7736,2329,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2023-01-22 04:00:36,0.3,True,2022-07-30 00:01:00,95
7737,2332,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-18 04:00:36,0.3,True,2022-07-30 00:01:00,30
7738,2341,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-18 04:00:36,0.3,True,2022-07-30 00:01:00,30
7739,2355,1,2022-10-18 14:00:00.000000,22096,YUL,9724.0,F-855,S,2022-11-18 04:00:36,0.3,True,2022-07-30 00:01:00,30
7740,15094,1,2022-10-18 07:45:00.000000,22098,YUL,5896.0,F-855,S,2022-12-26 04:00:36,2.5,True,2022-07-30 00:01:00,68
7741,11143,1,2022-10-18 07:45:00.000000,22098,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.0,True,2022-07-30 00:01:00,68
7742,18734,2,2022-10-18 11:55:00.000000,22099,YVR,9542.0,F-855,S,2022-11-07 04:00:36,12.0,True,2022-07-30 00:01:00,19
7743,18744,3,2022-10-18 11:55:00.000000,22099,YVR,9542.0,F-855,S,2022-11-07 04:00:36,12.0,True,2022-07-30 00:01:00,19
7744,17592,2,2022-10-18 11:55:00.000000,22099,YVR,9542.0,F-855,S,2022-11-07 04:00:36,6.0,True,2022-07-30 00:01:00,19
7745,23564,1,2022-10-18 11:55:00.000000,22099,YVR,9542.0,F-855,S,2022-11-02 04:00:36,4.7,True,2022-07-30 00:01:00,14
7746,12578,2,2022-10-18 14:55:00.000000,22099,YVR,9542.0,F-855,S,2022-11-17 04:00:36,1.5,True,2022-07-30 00:01:00,29
7747,11180,6,2022-10-18 17:30:00.000000,22099,YVR,9542.0,F-855,S,2022-11-17 04:00:36,1.0,True,2022-07-30 00:01:00,29
7748,8279,2,2022-10-18 15:40:00.000000,22099,YVR,9542.0,F-855,S,2022-11-07 04:00:36,0.6,True,2022-07-30 00:01:00,19
7749,18740,7,2022-10-18 11:00:00.000000,22100,YYZ,8436.0,F-855,S,2022-12-03 04:00:36,12.0,True,2022-07-30 00:01:00,45
7750,23481,2,2022-10-19 08:45:00.000000,22106,YUL,8460.0,F-855,S,2022-11-15 04:00:36,10.3,True,2022-07-30 00:01:00,26
7751,23585,2,2022-10-19 11:00:00.000000,22106,YUL,8460.0,F-855,S,2022-11-23 04:00:36,4.5,True,2022-07-30 00:01:00,34
7752,16638,2,2022-10-19 11:00:00.000000,22106,YUL,8460.0,F-855,S,2022-11-18 04:00:36,4.0,True,2022-07-30 00:01:00,29
7753,15091,1,2022-10-19 07:45:00.000000,22108,YUL,3700.0,F-855,S,2023-01-19 04:00:36,2.5,True,2022-07-30 00:01:00,91
7754,11129,1,2022-10-19 07:45:00.000000,22108,YUL,3700.0,F-855,S,2023-01-19 04:00:36,1.0,True,2022-07-30 00:01:00,91
7755,18729,2,2022-10-19 11:55:00.000000,22109,YVR,3725.0,F-855,S,2022-12-24 04:00:36,12.0,True,2022-07-30 00:01:00,65
7756,17106,2,2022-10-19 11:55:00.000000,22109,YVR,3725.0,F-855,S,2022-12-24 04:00:36,5.0,True,2022-07-30 00:01:00,65
7757,15735,1,2022-10-19 11:55:00.000000,22109,YVR,3725.0,F-855,S,2023-01-22 04:00:36,3.0,True,2022-07-30 00:01:00,94
7758,15828,2,2022-10-19 11:55:00.000000,22109,YVR,3725.0,F-855,S,2022-11-03 04:00:36,3.0,True,2022-07-30 00:01:00,14
7759,12780,12,2022-10-19 11:00:00.000000,22113,YYZ,2944.0,F-855,S,2022-12-21 00:00:00,2.0,True,2022-07-30 00:01:00,62
7760,17108,4,2022-10-19 13:45:00.000000,22114,YVR,3700.0,F-855,S,2022-12-20 04:00:36,5.0,True,2022-07-30 00:01:00,61
7761,8278,1,2022-10-19 14:25:00.000000,22114,YVR,3700.0,F-855,S,2023-01-04 04:00:36,0.6,True,2022-07-30 00:01:00,76
7762,8281,4,2022-10-19 15:00:00.000000,22114,YVR,3700.0,F-855,S,2023-01-19 04:00:36,0.6,True,2022-07-30 00:01:00,91
7763,18224,2,2022-10-20 16:30:00.000000,22121,YVR,5166.0,F-855,S,2022-12-19 04:00:36,8.4,True,2022-07-30 00:01:00,59
7764,15090,15,2022-10-20 11:00:00.000000,22122,YYZ,3700.0,F-855,S,2023-01-19 04:00:36,2.5,True,2022-07-30 00:01:00,90
7765,18596,2,2022-10-20 08:45:00.000000,22124,YUL,5896.0,F-855,S,2022-12-26 04:00:36,10.5,True,2022-07-30 00:01:00,66
7766,18598,3,2022-10-20 11:00:00.000000,22124,YUL,5896.0,F-855,S,2022-12-26 04:00:36,10.5,True,2022-07-30 00:01:00,66
7767,18601,3,2022-10-20 11:00:00.000000,22124,YUL,5896.0,F-855,S,2022-12-26 04:00:36,10.5,True,2022-07-30 00:01:00,66
7768,18602,3,2022-10-20 11:00:00.000000,22124,YUL,5896.0,F-855,S,2022-12-26 04:00:36,10.5,True,2022-07-30 00:01:00,66
7769,17878,2,2022-10-20 11:00:00.000000,22124,YUL,5896.0,F-855,S,2022-12-21 00:00:00,7.2,True,2022-07-30 00:01:00,61
7770,15093,11,2022-10-20 14:30:00.000000,22124,YUL,5896.0,F-855,S,2022-12-26 04:00:36,2.5,True,2022-07-30 00:01:00,66
7771,11137,2,2022-10-20 14:00:00.000000,22124,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.0,True,2022-07-30 00:01:00,66
7772,15088,1,2022-10-20 07:45:00.000000,22126,YUL,5896.0,F-855,S,2022-12-26 04:00:36,2.5,True,2022-07-30 00:01:00,66
7773,11124,1,2022-10-20 07:45:00.000000,22126,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.0,True,2022-07-30 00:01:00,66
7774,19134,7,2022-10-20 11:55:00.000000,22127,YVR,3700.0,F-855,S,2023-01-19 04:00:36,38.0,True,2022-07-30 00:01:00,90
7775,23297,1,2022-10-20 11:55:00.000000,22127,YVR,3700.0,F-855,S,2022-12-06 04:00:36,5.5,True,2022-07-30 00:01:00,46
7776,12764,7,2022-10-20 17:20:42.857143,22127,YVR,3700.0,F-855,S,2022-12-21 00:00:00,2.0,True,2022-07-30 00:01:00,61
7777,12575,1,2022-10-20 16:00:00.000000,22127,YVR,3700.0,F-855,S,2022-10-23 04:00:36,1.5,True,2022-07-30 00:01:00,2
7778,8073,1,2022-10-20 16:00:00.000000,22127,YVR,3700.0,F-855,S,2023-01-19 04:00:36,0.5,True,2022-07-30 00:01:00,90
7779,23872,2,2022-10-21 09:45:00.000000,22130,YUL,8460.0,F-855,S,2022-12-29 04:00:36,9.2,True,2022-07-30 00:01:00,68
7780,23311,3,2022-10-21 11:00:00.000000,22130,YUL,8460.0,F-855,S,2022-10-21 04:00:36,7.800000000000001,True,2022-07-30 00:01:00,-1
7781,19350,3,2022-10-21 11:00:00.000000,22130,YUL,8460.0,F-855,S,2022-12-21 00:00:00,7.7,True,2022-07-30 00:01:00,60
7782,23696,2,2022-10-21 11:00:00.000000,22130,YUL,8460.0,F-855,S,2023-01-26 04:00:36,7.2,True,2022-07-30 00:01:00,96
7783,17649,2,2022-10-21 11:00:00.000000,22130,YUL,8460.0,F-855,S,2022-11-18 04:00:36,6.0,True,2022-07-30 00:01:00,27
7784,17698,6,2022-10-21 13:36:00.000000,22130,YUL,8460.0,F-855,S,2022-11-18 04:00:36,6.0,True,2022-07-30 00:01:00,27
7785,23880,1,2022-10-21 11:00:00.000000,22130,YUL,8460.0,F-855,S,2022-10-31 04:00:36,2.2,True,2022-07-30 00:01:00,9
7786,23488,2,2022-10-21 13:34:00.000000,22130,YUL,8460.0,F-855,S,2023-01-26 04:00:36,1.8,True,2022-07-30 00:01:00,96
7787,23797,1,2022-10-21 13:12:00.000000,22130,YUL,8460.0,F-855,S,2022-10-21 04:00:36,0.4,True,2022-07-30 00:01:00,-1
7788,15955,2,2022-10-21 07:45:00.000000,22132,YUL,8820.0,F-855,S,2023-01-16 00:00:00,4.0,True,2022-07-30 00:01:00,86
7789,19133,7,2022-10-21 11:55:00.000000,22133,YVR,5166.0,F-855,S,2022-12-19 04:00:36,38.0,True,2022-07-30 00:01:00,58
7790,17100,1,2022-10-21 11:55:00.000000,22133,YVR,5166.0,F-855,S,2022-11-19 04:00:36,5.0,True,2022-07-30 00:01:00,28
7791,18588,2,2022-10-22 08:45:00.000000,22155,YUL,3700.0,F-855,S,2023-01-19 04:00:36,10.5,True,2022-07-30 00:01:00,88
7792,18591,3,2022-10-22 11:00:00.000000,22155,YUL,3700.0,F-855,S,2023-01-19 04:00:36,10.5,True,2022-07-30 00:01:00,88
7793,18594,3,2022-10-22 11:00:00.000000,22155,YUL,3700.0,F-855,S,2023-01-19 04:00:36,10.5,True,2022-07-30 00:01:00,88
7794,18599,3,2022-10-22 11:00:00.000000,22155,YUL,3700.0,F-855,S,2023-01-19 04:00:36,10.5,True,2022-07-30 00:01:00,88
7795,17602,2,2022-10-22 11:00:00.000000,22155,YUL,3700.0,F-855,S,2023-01-19 04:00:36,6.0,True,2022-07-30 00:01:00,88
7796,15084,4,2022-10-22 14:00:00.000000,22155,YUL,3700.0,F-855,S,2023-01-19 04:00:36,2.5,True,2022-07-30 00:01:00,88
7797,14720,9,2022-10-22 14:30:00.000000,22155,YUL,3700.0,F-855,S,2022-12-07 04:00:36,2.1,True,2022-07-30 00:01:00,45
7798,2433,4,2022-10-22 14:37:30.000000,22155,YUL,3700.0,F-855,S,2023-01-02 04:00:36,0.4,True,2022-07-30 00:01:00,71
7799,15083,1,2022-10-22 07:45:00.000000,22157,YUL,3700.0,F-855,S,2023-01-19 04:00:36,2.5,True,2022-07-30 00:01:00,88
7800,11110,1,2022-10-22 07:45:00.000000,22157,YUL,3700.0,F-855,S,2023-01-19 04:00:36,1.0,True,2022-07-30 00:01:00,88
7801,19132,7,2022-10-22 11:55:00.000000,22158,YVR,5896.0,F-855,S,2022-12-26 04:00:36,38.0,True,2022-07-30 00:01:00,64
7802,17593,1,2022-10-22 11:55:00.000000,22158,YVR,5896.0,F-855,S,2022-12-26 04:00:36,6.0,True,2022-07-30 00:01:00,64
7803,15653,2,2022-10-22 16:00:00.000000,22158,YVR,5896.0,F-855,S,2022-12-26 04:00:36,3.0,True,2022-07-30 00:01:00,64
7804,14739,7,2022-10-22 17:20:42.857143,22158,YVR,5896.0,F-855,S,2022-12-26 04:00:36,2.25,True,2022-07-30 00:01:00,64
7805,8569,1,2022-10-22 17:30:00.000000,22158,YVR,5896.0,F-855,S,2022-12-26 04:00:36,0.9,True,2022-07-30 00:01:00,64
7806,19131,7,2022-10-23 12:00:00.000000,22159,YVR,5896.0,F-855,S,2022-12-26 04:00:36,38.0,True,2022-07-30 00:01:00,63
7807,17099,1,2022-10-23 12:00:00.000000,22159,YVR,5896.0,F-855,S,2022-11-26 04:00:36,5.0,True,2022-07-30 00:01:00,33
7808,18586,2,2022-10-23 08:45:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,10.5,True,2022-07-30 00:01:00,56
7809,18590,3,2022-10-23 11:00:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,10.5,True,2022-07-30 00:01:00,56
7810,18593,3,2022-10-23 11:00:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,10.5,True,2022-07-30 00:01:00,56
7811,18595,3,2022-10-23 11:00:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,10.5,True,2022-07-30 00:01:00,56
7812,17869,2,2022-10-23 11:00:00.000000,22165,YUL,5166.0,F-855,S,2022-12-10 04:00:36,7.0,True,2022-07-30 00:01:00,47
7813,11558,2,2022-10-23 14:00:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,1.2,True,2022-07-30 00:01:00,56
7814,11562,5,2022-10-23 14:30:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,1.2,True,2022-07-30 00:01:00,56
7815,11577,5,2022-10-23 14:30:00.000000,22165,YUL,5166.0,F-855,S,2022-12-19 04:00:36,1.2,True,2022-07-30 00:01:00,56
7816,2441,3,2022-10-23 14:36:00.000000,22165,YUL,5166.0,F-855,S,2022-10-28 04:00:36,0.4,True,2022-07-30 00:01:00,4
7817,15077,1,2022-10-23 07:45:00.000000,22166,YUL,5896.0,F-855,S,2022-12-26 04:00:36,2.5,True,2022-07-30 00:01:00,63
7818,11122,1,2022-10-23 07:45:00.000000,22166,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.0,True,2022-07-30 00:01:00,63
7819,23553,1,2022-10-23 11:00:00.000000,22168,YYZ,5976.0,F-855,S,2022-12-06 04:00:36,0.1,True,2022-07-30 00:01:00,43
7820,18938,8,2022-10-24 15:10:00.000000,22174,YVR,8436.0,F-855,S,2023-01-12 04:00:36,18.0,True,2022-07-30 00:01:00,79
7821,15956,1,2022-10-24 16:00:00.000000,22174,YVR,8436.0,F-855,S,2022-12-31 00:00:00,4.0,True,2022-07-30 00:01:00,67
7822,15741,1,2022-10-24 16:00:00.000000,22174,YVR,8436.0,F-855,S,2022-12-13 04:00:36,3.0,True,2022-07-30 00:01:00,49
7823,18629,2,2022-10-24 08:45:00.000000,22177,YUL,5166.0,F-855,S,2022-12-19 04:00:36,11.0,True,2022-07-30 00:01:00,55
7824,18630,3,2022-10-24 11:00:00.000000,22177,YUL,5166.0,F-855,S,2022-12-19 04:00:36,11.0,True,2022-07-30 00:01:00,55
7825,18583,3,2022-10-24 11:00:00.000000,22177,YUL,5166.0,F-855,S,2022-12-19 04:00:36,10.5,True,2022-07-30 00:01:00,55
7826,18585,3,2022-10-24 11:00:00.000000,22177,YUL,5166.0,F-855,S,2022-12-19 04:00:36,10.5,True,2022-07-30 00:01:00,55
7827,17857,2,2022-10-24 11:00:00.000000,22177,YUL,5166.0,F-855,S,2022-12-10 04:00:36,7.0,True,2022-07-30 00:01:00,46
7828,14756,10,2022-10-24 14:30:00.000000,22177,YUL,5166.0,F-855,S,2023-01-19 00:00:00,2.4,True,2022-07-30 00:01:00,86
7829,8071,2,2022-10-24 14:15:00.000000,22177,YUL,5166.0,F-855,S,2022-12-19 04:00:36,0.5,True,2022-07-30 00:01:00,55
7830,15075,1,2022-10-24 07:45:00.000000,22179,YUL,5166.0,F-855,S,2022-12-19 04:00:36,2.5,True,2022-07-30 00:01:00,55
7831,11127,1,2022-10-24 07:45:00.000000,22179,YUL,5166.0,F-855,S,2022-12-19 04:00:36,1.0,True,2022-07-30 00:01:00,55
7832,18627,2,2022-10-25 08:45:00.000000,22190,YUL,3700.0,F-855,S,2023-01-19 04:00:36,11.0,True,2022-07-30 00:01:00,85
7833,18631,3,2022-10-25 11:00:00.000000,22190,YUL,3700.0,F-855,S,2023-01-19 04:00:36,11.0,True,2022-07-30 00:01:00,85
7834,18582,3,2022-10-25 11:00:00.000000,22190,YUL,3700.0,F-855,S,2023-01-19 04:00:36,10.5,True,2022-07-30 00:01:00,85
7835,18584,3,2022-10-25 11:00:00.000000,22190,YUL,3700.0,F-855,S,2023-01-19 04:00:36,10.5,True,2022-07-30 00:01:00,85
7836,17868,2,2022-10-25 11:00:00.000000,22190,YUL,3700.0,F-855,S,2023-01-19 04:00:36,7.0,True,2022-07-30 00:01:00,85
7837,14754,10,2022-10-25 14:30:00.000000,22190,YUL,3700.0,F-855,S,2023-01-19 00:00:00,2.4,True,2022-07-30 00:01:00,85
7838,2512,2,2022-10-25 14:15:00.000000,22190,YUL,3700.0,F-855,S,2022-12-30 00:00:00,0.5,True,2022-07-30 00:01:00,65
7839,15073,1,2022-10-25 07:45:00.000000,22192,YUL,5166.0,F-855,S,2022-12-19 04:00:36,2.5,True,2022-07-30 00:01:00,54
7840,11116,1,2022-10-25 07:45:00.000000,22192,YUL,5166.0,F-855,S,2022-12-19 04:00:36,1.0,True,2022-07-30 00:01:00,54
7841,19130,7,2022-10-25 11:55:00.000000,22193,YVR,5166.0,F-855,S,2022-12-19 04:00:36,38.0,True,2022-07-30 00:01:00,54
7842,17724,1,2022-10-25 11:55:00.000000,22193,YVR,5166.0,F-855,S,2022-11-28 04:00:36,6.15,True,2022-07-30 00:01:00,33
7843,14740,7,2022-10-25 17:20:42.857143,22193,YVR,5166.0,F-855,S,2022-12-19 04:00:36,2.25,True,2022-07-30 00:01:00,54
7844,8545,1,2022-10-25 17:30:00.000000,22193,YVR,5166.0,F-855,S,2022-12-19 04:00:36,0.9,True,2022-07-30 00:01:00,54
7845,23616,16,2022-10-25 11:00:00.000000,22195,YYZ,5976.0,F-855,S,2023-01-25 04:00:36,2.6,True,2022-07-30 00:01:00,91
7846,23698,1,2022-10-26 11:09:45.000000,22196,YYZ,8436.0,F-855,S,2022-10-27 04:00:36,0.0,True,2022-07-30 00:01:00,0
7847,18626,2,2022-10-26 08:45:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,11.0,True,2022-07-30 00:01:00,60
7848,18628,3,2022-10-26 11:00:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,11.0,True,2022-07-30 00:01:00,60
7849,18580,3,2022-10-26 11:00:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,10.5,True,2022-07-30 00:01:00,60
7850,18581,3,2022-10-26 11:00:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,10.5,True,2022-07-30 00:01:00,60
7851,17877,2,2022-10-26 11:00:00.000000,22200,YUL,5896.0,F-855,S,2022-12-21 00:00:00,7.2,True,2022-07-30 00:01:00,55
7852,12563,7,2022-10-26 14:30:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.5,True,2022-07-30 00:01:00,60
7853,8566,2,2022-10-26 14:15:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,0.9,True,2022-07-30 00:01:00,60
7854,2330,4,2022-10-26 14:40:00.000000,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,0.3,True,2022-07-30 00:01:00,60
7855,2346,9,2022-10-26 14:42:51.428571,22200,YUL,5896.0,F-855,S,2022-12-26 04:00:36,0.3,True,2022-07-30 00:01:00,60
7856,23557,16,2022-10-26 11:00:00.000000,22202,YYZ,5124.0,F-855,S,2022-10-31 04:00:36,2.6,True,2022-07-30 00:01:00,4
7857,15071,1,2022-10-26 07:45:00.000000,22204,YUL,5896.0,F-855,S,2022-12-26 04:00:36,2.5,True,2022-07-30 00:01:00,60
7858,11120,1,2022-10-26 07:45:00.000000,22204,YUL,5896.0,F-855,S,2022-12-26 04:00:36,1.0,True,2022-07-30 00:01:00,60
7859,19129,7,2022-10-26 11:55:00.000000,22205,YVR,3700.0,F-855,S,2023-01-19 04:00:36,38.0,True,2022-07-30 00:01:00,84
7860,17595,1,2022-10-26 11:55:00.000000,22205,YVR,3700.0,F-855,S,2023-01-19 04:00:36,6.0,True,2022-07-30 00:01:00,84
7861,14742,7,2022-10-26 17:20:42.857143,22205,YVR,3700.0,F-855,S,2023-01-19 04:00:36,2.25,True,2022-07-30 00:01:00,84
7862,8536,1,2022-10-26 17:30:00.000000,22205,YVR,3700.0,F-855,S,2023-01-19 04:00:36,0.9,True,2022-07-30 00:01:00,84
